"V1","V2","V3","V4","V5","V6","V7","V8","V9","gene","TES_end","TES_pos_num","TES_pos","TES_pos_max","TES_type"
"NC_005791.1","RefSeq","gene",1388924,1389316,".","+",".","gene_id MMP1414; gene_name MMP1414;","MMP1414",1389516,1,"1389354","1389354","T1"
"NC_005791.1","RefSeq","gene",1389338,1389886,".","+",".","gene_id MMP1415; gene_name MMP1415;","MMP1415",1390086,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1389896,1390303,".","+",".","gene_id MMP1416; gene_name MMP1416;","MMP1416",1390503,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1390330,1390779,".","+",".","gene_id MMP1417; gene_name MMP1417;","MMP1417",1390979,2,"1390804;1390953","1390953","T1"
"NC_005791.1","RefSeq","gene",1390803,1391384,".","+",".","gene_id MMP1418; gene_name MMP1418;","MMP1418",1391584,2,"1391390;1391447","1391447","T1"
"NC_005791.1","RefSeq","gene",1391395,1392072,".","+",".","gene_id MMP1419; gene_name MMP1419;","MMP1419",1392272,2,"1392085;1392117","1392117","T1"
"NC_005791.1","RefSeq","gene",1392104,1392568,".","+",".","gene_id MMP1420; gene_name MMP1420;","MMP1420",1392768,1,"1392629","1392629","T1"
"NC_005791.1","RefSeq","gene",1392583,1393014,".","+",".","gene_id MMP1421; gene_name MMP1421;","MMP1421",1393214,11,"1393063;1393110;1393120;1393127;1393135;1393137;1393151;1393178;1393199;1393205;1393209","1393120","T1"
"NC_005791.1","RefSeq","gene",1393242,1394570,".","+",".","gene_id MMP1422; gene_name MMP1422;","MMP1422",1394770,5,"1394611;1394621;1394657;1394659;1394708","1394611","T1"
"NC_005791.1","RefSeq","gene",1394610,1395509,".","-",".","gene_id MMP1423; gene_name MMP1423;","MMP1423",1394410,1,"1394482","1394482","T2"
"NC_005791.1","RefSeq","gene",1395606,1398164,".","+",".","gene_id MMP1424; gene_name MMP1424;","MMP1424",1398364,5,"1398224;1398227;1398236;1398304;1398306","1398227","T1"
"NC_005791.1","RefSeq","gene",1398277,1398816,".","+",".","gene_id MMP1425; gene_name MMP1425;","MMP1425",1399016,1,"1398847","1398847","T1"
"NC_005791.1","RefSeq","gene",1398840,1399460,".","+",".","gene_id MMP1426; gene_name MMP1426;","MMP1426",1399660,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1399464,1400840,".","+",".","gene_id MMP1427; gene_name MMP1427;","MMP1427",1401040,1,"1400897","1400897","T1"
"NC_005791.1","RefSeq","gene",1400913,1401074,".","+",".","gene_id MMP1428; gene_name MMP1428;","MMP1428",1401274,2,"1401108;1401119","1401108","T1"
"NC_005791.1","RefSeq","gene",1401129,1401446,".","-",".","gene_id MMP1429; gene_name MMP1429;","MMP1429",1400929,1,"1401077","1401077","T1"
"NC_005791.1","RefSeq","gene",1401518,1402954,".","-",".","gene_id MMP1430; gene_name MMP1430;","MMP1430",1401318,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1402976,1403914,".","-",".","gene_id MMP1431; gene_name MMP1431;","MMP1431",1402776,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1403999,1405015,".","-",".","gene_id MMP1432; gene_name MMP1432;","MMP1432",1403799,5,"1403918;1403920;1403932;1403960;1403969","1403932","T1"
"NC_005791.1","RefSeq","gene",1405125,1405604,".","-",".","gene_id MMP1433; gene_name MMP1433;","MMP1433",1404925,4,"1405071;1405089;1405092;1405100","1405100","T1"
"NC_005791.1","RefSeq","gene",1405718,1406158,".","-",".","gene_id MMP1434; gene_name MMP1434;","MMP1434",1405518,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1406294,1406533,".","-",".","gene_id MMP1435; gene_name MMP1435;","MMP1435",1406094,4,"1406168;1406179;1406186;1406214","1406214","T1"
"NC_005791.1","RefSeq","gene",1406564,1407646,".","-",".","gene_id MMP1436; gene_name MMP1436;","MMP1436",1406364,2,"1406504;1406555","1406555","T1"
"NC_005791.1","RefSeq","gene",1407714,1408973,".","+",".","gene_id MMP1437; gene_name MMP1437;","MMP1437",1409173,2,"1409045;1409048","1409048","T1"
"NC_005791.1","RefSeq","gene",1409164,1410327,".","+",".","gene_id MMP1438; gene_name MMP1438;","MMP1438",1410527,1,"1410360","1410360","T1"
"NC_005791.1","RefSeq","gene",1410479,1411699,".","+",".","gene_id MMP1439; gene_name MMP1439;","MMP1439",1411899,2,"1411745;1411752","1411745","T1"
"NC_005791.1","RefSeq","gene",1411701,1412642,".","-",".","gene_id MMP1440; gene_name MMP1440;","MMP1440",1411501,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1412750,1413439,".","+",".","gene_id MMP1441; gene_name MMP1441;","MMP1441",1413639,4,"1413451;1413455;1413465;1413477","1413451","T1"
"NC_005791.1","RefSeq","gene",1413550,1413837,".","+",".","gene_id MMP1442; gene_name MMP1442;","MMP1442",1414037,4,"1413968;1413974;1413988;1413991","1413974","T1"
"NC_005791.1","RefSeq","gene",1414018,1415142,".","+",".","gene_id MMP1443; gene_name MMP1443;","MMP1443",1415342,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1415153,1416040,".","+",".","gene_id MMP1444; gene_name MMP1444;","MMP1444",1416240,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1416060,1416629,".","+",".","gene_id MMP1445; gene_name MMP1445;","MMP1445",1416829,4,"1416664;1416673;1416692;1416749","1416664","T1"
"NC_005791.1","RefSeq","gene",1416669,1417241,".","-",".","gene_id MMP1446; gene_name MMP1446;","MMP1446",1416469,1,"1416601","1416601","T2"
"NC_005791.1","RefSeq","gene",1417426,1418064,".","+",".","gene_id MMP1447; gene_name MMP1447;","MMP1447",1418264,1,"1418100","1418100","T1"
"NC_005791.1","RefSeq","gene",1418070,1418336,".","+",".","gene_id MMP1448; gene_name MMP1448;","MMP1448",1418536,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1418323,1418814,".","+",".","gene_id MMP1449; gene_name MMP1449;","MMP1449",1419014,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1418815,1419081,".","+",".","gene_id MMP1450; gene_name MMP1450;","MMP1450",1419281,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1419087,1419365,".","+",".","gene_id MMP1451; gene_name MMP1451;","MMP1451",1419565,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1419374,1419628,".","+",".","gene_id MMP1452; gene_name MMP1452;","MMP1452",1419828,1,"1419721","1419721","T1"
"NC_005791.1","RefSeq","gene",1419630,1420103,".","+",".","gene_id MMP1453; gene_name MMP1453;","MMP1453",1420303,2,"1420184;1420255","1420184","T1"
"NC_005791.1","RefSeq","gene",1420103,1420789,".","+",".","gene_id MMP1454; gene_name MMP1454;","MMP1454",1420989,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1420811,1421473,".","+",".","gene_id MMP1455; gene_name MMP1455;","MMP1455",1421673,1,"1421535","1421535","T1"
"NC_005791.1","RefSeq","gene",1421483,1421692,".","+",".","gene_id MMP1456; gene_name MMP1456;","MMP1456",1421892,2,"1421713;1421853","1421853","T1"
"NC_005791.1","RefSeq","gene",1421694,1422572,".","+",".","gene_id MMP1457; gene_name MMP1457;","MMP1457",1422772,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1422581,1422832,".","+",".","gene_id MMP1458; gene_name MMP1458;","MMP1458",1423032,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1422837,1423136,".","+",".","gene_id MMP1459; gene_name MMP1459;","MMP1459",1423336,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1423152,1423562,".","+",".","gene_id MMP1460; gene_name MMP1460;","MMP1460",1423762,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1423585,1424055,".","+",".","gene_id MMP1461; gene_name MMP1461;","MMP1461",1424255,2,"1424071;1424199","1424071","T1"
"NC_005791.1","RefSeq","gene",1424070,1425197,".","+",".","gene_id MMP1462; gene_name MMP1462;","MMP1462",1425397,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1425226,1426407,".","+",".","gene_id MMP1463; gene_name MMP1463;","MMP1463",1426607,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1426400,1426885,".","+",".","gene_id MMP1464; gene_name MMP1464;","MMP1464",1427085,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1426906,1427664,".","+",".","gene_id MMP1465; gene_name MMP1465;","MMP1465",1427864,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1427680,1428321,".","+",".","gene_id MMP1466; gene_name MMP1466;","MMP1466",1428521,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1428341,1428736,".","+",".","gene_id MMP1467; gene_name MMP1467;","MMP1467",1428936,4,"1428764;1428773;1428829;1428868","1428764","T1"
"NC_005791.1","RefSeq","gene",1428750,1429940,".","-",".","gene_id MMP1468; gene_name MMP1468;","MMP1468",1428550,2,"1428551;1428570","1428570","T2"
"NC_005791.1","RefSeq","gene",1429995,1430297,".","-",".","gene_id MMP1469; gene_name MMP1469;","MMP1469",1429795,4,"1429939;1429951;1429953;1429959","1429959","T1"
"NC_005791.1","RefSeq","gene",1430489,1430923,".","+",".","gene_id MMP1470; gene_name MMP1470;","MMP1470",1431123,5,"1430945;1430957;1430972;1430980;1430984","1430972","T1"
"NC_005791.1","RefSeq","gene",1431053,1431129,".","-",".","gene_id RNA_27; gene_name RNA_27;","RNA_27",1430853,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1431231,1432280,".","+",".","gene_id MMP1471; gene_name MMP1471;","MMP1471",1432480,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1432296,1432967,".","+",".","gene_id MMP1472; gene_name MMP1472;","MMP1472",1433167,1,"1433053","1433053","T1"
"NC_005791.1","RefSeq","gene",1433023,1433403,".","+",".","gene_id MMP1473; gene_name MMP1473;","MMP1473",1433603,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1433443,1436547,".","+",".","gene_id MMP1474; gene_name MMP1474;","MMP1474",1436747,3,"1436573;1436577;1436674","1436573","T1"
"NC_005791.1","RefSeq","gene",1436584,1437417,".","-",".","gene_id MMP1475; gene_name MMP1475;","MMP1475",1436384,1,"1436534","1436534","T1"
"NC_005791.1","RefSeq","gene",1437510,1438247,".","-",".","gene_id MMP1476; gene_name MMP1476;","MMP1476",1437310,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1438364,1438759,".","+",".","gene_id MMP1477; gene_name MMP1477;","MMP1477",1438959,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1438659,1439708,".","+",".","gene_id MMP1478; gene_name MMP1478;","MMP1478",1439908,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1439724,1440662,".","+",".","gene_id MMP1479; gene_name MMP1479;","MMP1479",1440862,3,"1440707;1440709;1440731","1440709","T1"
"NC_005791.1","RefSeq","gene",1440776,1442032,".","+",".","gene_id MMP1480; gene_name MMP1480;","MMP1480",1442232,2,"1442057;1442063","1442057","T1"
"NC_005791.1","RefSeq","gene",1442205,1442882,".","+",".","gene_id MMP1481; gene_name MMP1481;","MMP1481",1443082,2,"1442904;1443015","1443015","T1"
"NC_005791.1","RefSeq","gene",1442882,1443178,".","+",".","gene_id MMP1482; gene_name MMP1482;","MMP1482",1443378,4,"1443301;1443304;1443312;1443326","1443301","T1"
"NC_005791.1","RefSeq","gene",1443190,1443963,".","+",".","gene_id MMP1483; gene_name MMP1483;","MMP1483",1444163,1,"1443998","1443998","T1"
"NC_005791.1","RefSeq","gene",1444027,1444863,".","+",".","gene_id MMP1484; gene_name MMP1484;","MMP1484",1445063,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1444866,1445351,".","+",".","gene_id MMP1485; gene_name MMP1485;","MMP1485",1445551,2,"1445442;1445548","1445442","T1"
"NC_005791.1","RefSeq","gene",1445375,1446178,".","-",".","gene_id MMP1486; gene_name MMP1486;","MMP1486",1445175,2,"1445334;1445345","1445345","T1"
"NC_005791.1","RefSeq","gene",1446303,1447700,".","+",".","gene_id MMP1487; gene_name MMP1487;","MMP1487",1447900,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1447747,1449123,".","+",".","gene_id MMP1488; gene_name MMP1488;","MMP1488",1449323,1,"1449249","1449249","T1"
"NC_005791.1","RefSeq","gene",1449326,1451026,".","-",".","gene_id MMP1489; gene_name MMP1489;","MMP1489",1449126,2,"1449273;1449283","1449283","T1"
"NC_005791.1","RefSeq","gene",1451118,1451885,".","+",".","gene_id MMP1490; gene_name MMP1490;","MMP1490",1452085,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1451888,1453156,".","-",".","gene_id MMP1491; gene_name MMP1491;","MMP1491",1451688,1,"1451835","1451835","T1"
"NC_005791.1","RefSeq","gene",1453202,1453759,".","-",".","gene_id MMP1492; gene_name MMP1492;","MMP1492",1453002,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1453865,1455208,".","+",".","gene_id MMP1493; gene_name MMP1493;","MMP1493",1455408,4,"1455271;1455280;1455287;1455296","1455271","T1"
"NC_005791.1","RefSeq","gene",1455296,1455910,".","+",".","gene_id MMP1494; gene_name MMP1494;","MMP1494",1456110,1,"1455939","1455939","T1"
"NC_005791.1","RefSeq","gene",1455924,1456922,".","-",".","gene_id MMP1495; gene_name MMP1495;","MMP1495",1455724,1,"1455868","1455868","T1"
"NC_005791.1","RefSeq","gene",1457002,1458504,".","+",".","gene_id MMP1496; gene_name MMP1496;","MMP1496",1458704,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1458529,1459008,".","+",".","gene_id MMP1497; gene_name MMP1497;","MMP1497",1459208,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1459005,1459787,".","+",".","gene_id MMP1498; gene_name MMP1498;","MMP1498",1459987,1,"1459814","1459814","T1"
"NC_005791.1","RefSeq","gene",1459805,1460317,".","-",".","gene_id MMP1499; gene_name MMP1499;","MMP1499",1459605,1,"1459746","1459746","T1"
"NC_005791.1","RefSeq","gene",1460366,1461463,".","-",".","gene_id MMP1500; gene_name MMP1500;","MMP1500",1460166,4,"1460316;1460318;1460325;1460329","1460329","T1"
"NC_005791.1","RefSeq","gene",1461663,1461969,".","+",".","gene_id RNA_49; gene_name RNA_49;","RNA_49",1462169,7,"1461970;1461977;1461979;1461986;1462009;1462019;1462024","1461970","T1"
"NC_005791.1","RefSeq","gene",1462031,1462522,".","+",".","gene_id MMP1501; gene_name MMP1501;","MMP1501",1462722,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1462535,1462951,".","-",".","gene_id MMP1502; gene_name MMP1502;","MMP1502",1462335,6,"1462398;1462456;1462468;1462474;1462514;1462516","1462514","T1"
"NC_005791.1","RefSeq","gene",1462970,1463473,".","-",".","gene_id MMP1503; gene_name MMP1503;","MMP1503",1462770,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1463497,1464393,".","-",".","gene_id MMP1504; gene_name MMP1504;","MMP1504",1463297,1,"1463485","1463485","T1"
"NC_005791.1","RefSeq","gene",1464410,1465573,".","-",".","gene_id MMP1505; gene_name MMP1505;","MMP1505",1464210,1,"1464250","1464250","T1"
"NC_005791.1","RefSeq","gene",1465595,1465852,".","-",".","gene_id MMP1506; gene_name MMP1506;","MMP1506",1465395,1,"1465497","1465497","T1"
"NC_005791.1","RefSeq","gene",1465867,1466397,".","-",".","gene_id MMP1507; gene_name MMP1507;","MMP1507",1465667,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1466665,1466970,".","+",".","gene_id MMP1508; gene_name MMP1508;","MMP1508",1467170,2,"1467116;1467128","1467116","T1"
"NC_005791.1","RefSeq","gene",1466991,1467332,".","+",".","gene_id MMP1509; gene_name MMP1509;","MMP1509",1467532,5,"1467356;1467362;1467388;1467392;1467400","1467356","T1"
"NC_005791.1","RefSeq","gene",1467465,1468760,".","-",".","gene_id MMP1510; gene_name MMP1510;","MMP1510",1467265,1,"1467414","1467414","T1"
"NC_005791.1","RefSeq","gene",1468938,1470299,".","-",".","gene_id MMP1511; gene_name MMP1511;","MMP1511",1468738,4,"1468868;1468872;1468876;1468879","1468879","T1"
"NC_005791.1","RefSeq","gene",1470522,1471643,".","-",".","gene_id MMP1512; gene_name MMP1512;","MMP1512",1470322,1,"1470511","1470511","T1"
"NC_005791.1","RefSeq","gene",1471700,1472821,".","-",".","gene_id MMP1513; gene_name MMP1513;","MMP1513",1471500,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1473136,1474458,".","+",".","gene_id MMP1514; gene_name MMP1514;","MMP1514",1474658,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1474553,1476184,".","-",".","gene_id MMP1515; gene_name MMP1515;","MMP1515",1474353,4,"1474396;1474516;1474526;1474529","1474526","T1"
"NC_005791.1","RefSeq","gene",1476368,1477036,".","-",".","gene_id MMP1516; gene_name MMP1516;","MMP1516",1476168,3,"1476286;1476293;1476315","1476293","T1"
"NC_005791.1","RefSeq","gene",1477055,1477657,".","-",".","gene_id MMP1517; gene_name MMP1517;","MMP1517",1476855,1,"1476891","1476891","T1"
"NC_005791.1","RefSeq","gene",1477790,1478728,".","-",".","gene_id MMP1518; gene_name MMP1518;","MMP1518",1477590,2,"1477753;1477763","1477763","T1"
"NC_005791.1","RefSeq","gene",1478743,1479510,".","-",".","gene_id MMP1519; gene_name MMP1519;","MMP1519",1478543,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1479677,1480351,".","+",".","gene_id MMP1520; gene_name MMP1520;","MMP1520",1480551,2,"1480379;1480405","1480379","T1"
"NC_005791.1","RefSeq","gene",1480378,1480806,".","-",".","gene_id MMP1521; gene_name MMP1521;","MMP1521",1480178,1,"1480234","1480234","T2"
"NC_005791.1","RefSeq","gene",1480807,1481829,".","-",".","gene_id MMP1522; gene_name MMP1522;","MMP1522",1480607,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1481881,1483047,".","-",".","gene_id MMP1523; gene_name MMP1523;","MMP1523",1481681,3,"1481763;1481830;1481839","1481839","T1"
"NC_005791.1","RefSeq","gene",1483065,1483910,".","-",".","gene_id MMP1524; gene_name MMP1524;","MMP1524",1482865,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1484018,1485280,".","+",".","gene_id MMP1525; gene_name MMP1525;","MMP1525",1485480,1,"1485319","1485319","T1"
"NC_005791.1","RefSeq","gene",1485329,1486021,".","+",".","gene_id MMP1526; gene_name MMP1526;","MMP1526",1486221,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1486064,1487314,".","-",".","gene_id MMP1527; gene_name MMP1527;","MMP1527",1485864,3,"1485997;1486004;1486040","1485997","T1"
"NC_005791.1","RefSeq","gene",1487425,1488231,".","-",".","gene_id MMP1528; gene_name MMP1528;","MMP1528",1487225,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1488228,1488938,".","-",".","gene_id MMP1529; gene_name MMP1529;","MMP1529",1488028,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1488935,1489225,".","-",".","gene_id MMP1530; gene_name MMP1530;","MMP1530",1488735,3,"1488793;1488828;1488856","1488856","T1"
"NC_005791.1","RefSeq","gene",1489235,1490206,".","-",".","gene_id MMP1531; gene_name MMP1531;","MMP1531",1489035,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1490354,1491649,".","-",".","gene_id MMP1532; gene_name MMP1532;","MMP1532",1490154,1,"1490236","1490236","T1"
"NC_005791.1","RefSeq","gene",1491966,1492418,".","+",".","gene_id MMP1533; gene_name MMP1533;","MMP1533",1492618,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1492583,1492972,".","+",".","gene_id MMP1534; gene_name MMP1534;","MMP1534",1493172,3,"1492989;1492996;1493037","1492989","T1"
"NC_005791.1","RefSeq","gene",1492980,1494176,".","-",".","gene_id MMP1535; gene_name MMP1535;","MMP1535",1492780,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1494177,1494788,".","-",".","gene_id MMP1536; gene_name MMP1536;","MMP1536",1493977,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1494996,1495451,".","+",".","gene_id MMP1537; gene_name MMP1537;","MMP1537",1495651,1,"1495457","1495457","T1"
"NC_005791.1","RefSeq","gene",1495475,1495945,".","+",".","gene_id MMP1538; gene_name MMP1538;","MMP1538",1496145,4,"1495978;1495984;1495987;1495990","1495978","T1"
"NC_005791.1","RefSeq","gene",1496007,1496567,".","+",".","gene_id MMP1539; gene_name MMP1539;","MMP1539",1496767,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1496564,1497385,".","+",".","gene_id MMP1540; gene_name MMP1540;","MMP1540",1497585,1,"1497424","1497424","T1"
"NC_005791.1","RefSeq","gene",1497411,1497728,".","-",".","gene_id MMP1541; gene_name MMP1541;","MMP1541",1497211,2,"1497373;1497384","1497384","T1"
"NC_005791.1","RefSeq","gene",1497882,1497956,".","+",".","gene_id RNA_18; gene_name RNA_18;","RNA_18",1498156,4,"1497959;1497967;1497970;1497974","1497959","T1"
"NC_005791.1","RefSeq","gene",1498017,1498607,".","-",".","gene_id MMP1542; gene_name MMP1542;","MMP1542",1497817,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1498876,1499880,".","+",".","gene_id MMP1543; gene_name MMP1543;","MMP1543",1500080,2,"1499904;1500029","1499904","T1"
"NC_005791.1","RefSeq","gene",1499911,1500669,".","+",".","gene_id MMP1544; gene_name MMP1544;","MMP1544",1500869,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1500691,1500951,".","+",".","gene_id MMP1545; gene_name MMP1545;","MMP1545",1501151,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1500992,1501714,".","+",".","gene_id MMP1546; gene_name MMP1546;","MMP1546",1501914,2,"1501856;1501889","1501856","T1"
"NC_005791.1","RefSeq","gene",1501753,1502238,".","+",".","gene_id MMP1547; gene_name MMP1547;","MMP1547",1502438,3,"1502265;1502268;1502276","1502265","T1"
"NC_005791.1","RefSeq","gene",1502325,1502897,".","-",".","gene_id MMP1548; gene_name MMP1548;","MMP1548",1502125,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1502975,1503781,".","+",".","gene_id MMP1549; gene_name MMP1549;","MMP1549",1503981,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1503803,1504474,".","+",".","gene_id MMP1550; gene_name MMP1550;","MMP1550",1504674,3,"1504497;1504503;1504506","1504497","T1"
"NC_005791.1","RefSeq","gene",1504831,1506183,".","-",".","gene_id MMP1551; gene_name MMP1551;","MMP1551",1504631,2,"1504794;1504805","1504805","T1"
"NC_005791.1","RefSeq","gene",1506210,1506767,".","-",".","gene_id MMP1552; gene_name MMP1552;","MMP1552",1506010,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1506963,1507565,".","-",".","gene_id MMP1553; gene_name MMP1553;","MMP1553",1506763,2,"1506870;1506932","1506932","T1"
"NC_005791.1","RefSeq","gene",1507726,1507810,".","-",".","gene_id RNA_26; gene_name RNA_26;","RNA_26",1507526,3,"1507711;1507714;1507716","1507714","T1"
"NC_005791.1","RefSeq","gene",1507940,1508054,".","+",".","gene_id RNA_19; gene_name RNA_19;","RNA_19",1508254,5,"1508057;1508062;1508065;1508069;1508073","1508062","T1"
"NC_005791.1","RefSeq","gene",1508127,1509437,".","-",".","gene_id MMP1554; gene_name MMP1554;","MMP1554",1507927,2,"1508110;1508113","1508110","T1"
"NC_005791.1","RefSeq","gene",1509697,1511028,".","+",".","gene_id MMP1555; gene_name MMP1555;","MMP1555",1511228,1,"1511089","1511089","T1"
"NC_005791.1","RefSeq","gene",1511040,1511519,".","+",".","gene_id MMP1556; gene_name MMP1556;","MMP1556",1511719,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1511528,1512124,".","+",".","gene_id MMP1557; gene_name MMP1557;","MMP1557",1512324,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1512134,1512916,".","+",".","gene_id MMP1558; gene_name MMP1558;","MMP1558",1513116,1,"1513045","1513045","T1"
"NC_005791.1","RefSeq","gene",1512964,1514625,".","+",".","gene_id MMP1559; gene_name MMP1559;","MMP1559",1514825,5,"1514668;1514675;1514680;1514683;1514822","1514668","T1"
"NC_005791.1","RefSeq","gene",1514893,1515792,".","+",".","gene_id MMP1560; gene_name MMP1560;","MMP1560",1515992,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1515819,1516526,".","+",".","gene_id MMP1561; gene_name MMP1561;","MMP1561",1516726,1,"1516691","1516691","T1"
"NC_005791.1","RefSeq","gene",1516564,1517352,".","+",".","gene_id MMP1562; gene_name MMP1562;","MMP1562",1517552,3,"1517356;1517409;1517421","1517356","T1"
"NC_005791.1","RefSeq","gene",1517363,1517689,".","+",".","gene_id MMP1563; gene_name MMP1563;","MMP1563",1517889,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1517711,1518430,".","+",".","gene_id MMP1564; gene_name MMP1564;","MMP1564",1518630,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1518447,1519208,".","+",".","gene_id MMP1565; gene_name MMP1565;","MMP1565",1519408,1,"1519358","1519358","T1"
"NC_005791.1","RefSeq","gene",1519213,1519437,".","+",".","gene_id MMP1566; gene_name MMP1566;","MMP1566",1519637,1,"1519479","1519479","T1"
"NC_005791.1","RefSeq","gene",1519462,1520421,".","+",".","gene_id MMP1567; gene_name MMP1567;","MMP1567",1520621,5,"1520443;1520446;1520454;1520456;1520458","1520446","T1"
"NC_005791.1","RefSeq","gene",1520508,1521041,".","-",".","gene_id MMP1568; gene_name MMP1568;","MMP1568",1520308,3,"1520484;1520491;1520494","1520491","T1"
"NC_005791.1","RefSeq","gene",1521019,1521405,".","-",".","gene_id MMP1569; gene_name MMP1569;","MMP1569",1520819,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1521338,1522093,".","-",".","gene_id MMP1570; gene_name MMP1570;","MMP1570",1521138,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1522102,1523103,".","-",".","gene_id MMP1571; gene_name MMP1571;","MMP1571",1521902,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1523126,1523422,".","+",".","gene_id MMP1572; gene_name MMP1572;","MMP1572",1523622,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1523434,1524006,".","-",".","gene_id MMP1573; gene_name MMP1573;","MMP1573",1523234,1,"1523387","1523387","T1"
"NC_005791.1","RefSeq","gene",1524069,1525181,".","-",".","gene_id MMP1574; gene_name MMP1574;","MMP1574",1523869,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1525190,1525924,".","-",".","gene_id MMP1575; gene_name MMP1575;","MMP1575",1524990,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1526111,1526266,".","+",".","gene_id MMP1576; gene_name MMP1576;","MMP1576",1526466,3,"1526296;1526324;1526352","1526296","T1"
"NC_005791.1","RefSeq","gene",1526282,1527904,".","-",".","gene_id MMP1577; gene_name MMP1577;","MMP1577",1526082,1,"1526092","1526092","T1"
"NC_005791.1","RefSeq","gene",1528035,1528550,".","+",".","gene_id MMP1578; gene_name MMP1578;","MMP1578",1528750,1,"1528734","1528734","T2"
"NC_005791.1","RefSeq","gene",1528686,1529141,".","+",".","gene_id MMP1579; gene_name MMP1579;","MMP1579",1529341,4,"1529171;1529179;1529187;1529199","1529171","T1"
"NC_005791.1","RefSeq","gene",1529208,1530779,".","-",".","gene_id MMP1580; gene_name MMP1580;","MMP1580",1529008,0,NA,NA,"T3"
