"V1","V2","V3","V4","V5","V6","V7","V8","V9","gene","TES_end","TES_pos_num","TES_pos","TES_pos_max","TES_type"
"NC_005791.1","RefSeq","gene",1269048,1269120,".","-",".","gene_id RNA_29; gene_name RNA_29;","RNA_29",1268848,5,"1268900;1268937;1268948;1268954;1269045","1268954","T1"
"NC_005791.1","RefSeq","gene",1269354,1270664,".","+",".","gene_id MMP1286; gene_name MMP1286;","MMP1286",1270864,2,"1270685;1270735","1270735","T1"
"NC_005791.1","RefSeq","gene",1270698,1270991,".","+",".","gene_id MMP1287; gene_name MMP1287;","MMP1287",1271191,1,"1271038","1271038","T1"
"NC_005791.1","RefSeq","gene",1271031,1272308,".","+",".","gene_id MMP1288; gene_name MMP1288;","MMP1288",1272508,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1272371,1272892,".","-",".","gene_id MMP1289; gene_name MMP1289;","MMP1289",1272171,3,"1272250;1272257;1272349","1272257","T1"
"NC_005791.1","RefSeq","gene",1273018,1273710,".","-",".","gene_id MMP1290; gene_name MMP1290;","MMP1290",1272818,1,"1272836","1272836","T1"
"NC_005791.1","RefSeq","gene",1273727,1274950,".","-",".","gene_id MMP1291; gene_name MMP1291;","MMP1291",1273527,1,"1273598","1273598","T1"
"NC_005791.1","RefSeq","gene",1275017,1276882,".","-",".","gene_id MMP1292; gene_name MMP1292;","MMP1292",1274817,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1276986,1278161,".","-",".","gene_id MMP1293; gene_name MMP1293;","MMP1293",1276786,2,"1276793;1276924","1276793","T1"
"NC_005791.1","RefSeq","gene",1278266,1279834,".","+",".","gene_id MMP1294; gene_name MMP1294;","MMP1294",1280034,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1279866,1281182,".","+",".","gene_id MMP1295; gene_name MMP1295;","MMP1295",1281382,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1281207,1282598,".","+",".","gene_id MMP1296; gene_name MMP1296;","MMP1296",1282798,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1282622,1283785,".","-",".","gene_id MMP1297; gene_name MMP1297;","MMP1297",1282422,5,"1282424;1282437;1282441;1282443;1282448","1282448","T1"
"NC_005791.1","RefSeq","gene",1283821,1285845,".","-",".","gene_id MMP1298; gene_name MMP1298;","MMP1298",1283621,2,"1283676;1283688","1283688","T1"
"NC_005791.1","RefSeq","gene",1286147,1286599,".","-",".","gene_id MMP1299; gene_name MMP1299;","MMP1299",1285947,3,"1285980;1285989;1285996","1285996","T1"
"NC_005791.1","RefSeq","gene",1286620,1287153,".","-",".","gene_id MMP1300; gene_name MMP1300;","MMP1300",1286420,1,"1286445","1286445","T1"
"NC_005791.1","RefSeq","gene",1287191,1288015,".","-",".","gene_id MMP1301; gene_name MMP1301;","MMP1301",1286991,5,"1287041;1287061;1287155;1287157;1287162","1287162","T1"
"NC_005791.1","RefSeq","gene",1288260,1288505,".","-",".","gene_id MMP1302; gene_name MMP1302;","MMP1302",1288060,4,"1288128;1288131;1288137;1288231","1288231","T1"
"NC_005791.1","RefSeq","gene",1288715,1290634,".","-",".","gene_id MMP1303; gene_name MMP1303;","MMP1303",1288515,1,"1288597","1288597","T1"
"NC_005791.1","RefSeq","gene",1290662,1291021,".","-",".","gene_id MMP1304; gene_name MMP1304;","MMP1304",1290462,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1291237,1292640,".","+",".","gene_id MMP1305; gene_name MMP1305;","MMP1305",1292840,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1292666,1293427,".","-",".","gene_id MMP1306; gene_name MMP1306;","MMP1306",1292466,1,"1292642","1292642","T1"
"NC_005791.1","RefSeq","gene",1293490,1294632,".","-",".","gene_id MMP1307; gene_name MMP1307;","MMP1307",1293290,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1294684,1295331,".","-",".","gene_id MMP1308; gene_name MMP1308;","MMP1308",1294484,4,"1294504;1294643;1294647;1294651","1294651","T1"
"NC_005791.1","RefSeq","gene",1295407,1296018,".","-",".","gene_id MMP1309; gene_name MMP1309;","MMP1309",1295207,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1296054,1296659,".","-",".","gene_id MMP1310; gene_name MMP1310;","MMP1310",1295854,4,"1295924;1295969;1296020;1296028","1296028","T1"
"NC_005791.1","RefSeq","gene",1296689,1296847,".","-",".","gene_id MMP1311; gene_name MMP1311;","MMP1311",1296489,1,"1296658","1296658","T1"
"NC_005791.1","RefSeq","gene",1296865,1297491,".","-",".","gene_id MMP1312; gene_name MMP1312;","MMP1312",1296665,2,"1296727;1296862","1296727","T1"
"NC_005791.1","RefSeq","gene",1297500,1298474,".","-",".","gene_id MMP1313; gene_name MMP1313;","MMP1313",1297300,2,"1297373;1297376","1297376","T1"
"NC_005791.1","RefSeq","gene",1298511,1300796,".","-",".","gene_id MMP1314; gene_name MMP1314;","MMP1314",1298311,3,"1298419;1298485;1298494","1298494","T1"
"NC_005791.1","RefSeq","gene",1301117,1301650,".","-",".","gene_id MMP1315; gene_name MMP1315;","MMP1315",1300917,1,"1301038","1301038","T1"
"NC_005791.1","RefSeq","gene",1301660,1302457,".","-",".","gene_id MMP1316; gene_name MMP1316;","MMP1316",1301460,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1302557,1303333,".","-",".","gene_id MMP1317; gene_name MMP1317;","MMP1317",1302357,1,"1302413","1302413","T1"
"NC_005791.1","RefSeq","gene",1303479,1305104,".","-",".","gene_id MMP1318; gene_name MMP1318;","MMP1318",1303279,1,"1303332","1303332","T1"
"NC_005791.1","RefSeq","gene",1305284,1305357,".","-",".","gene_id RNA_28; gene_name RNA_28;","RNA_28",1305084,3,"1305273;1305276;1305281","1305281","T1"
"NC_005791.1","RefSeq","gene",1305759,1305846,".","+",".","gene_id RNA_16; gene_name RNA_16;","RNA_16",1306046,3,"1305846;1305851;1306020","1305846","T1"
"NC_005791.1","RefSeq","gene",1305905,1306354,".","+",".","gene_id MMP1319; gene_name MMP1319;","MMP1319",1306554,2,"1306378;1306476","1306378","T1"
"NC_005791.1","RefSeq","gene",1306378,1306914,".","+",".","gene_id MMP1320; gene_name MMP1320;","MMP1320",1307114,1,"1306983","1306983","T1"
"NC_005791.1","RefSeq","gene",1306924,1307298,".","+",".","gene_id MMP1321; gene_name MMP1321;","MMP1321",1307498,1,"1307439","1307439","T1"
"NC_005791.1","RefSeq","gene",1307356,1307898,".","+",".","gene_id MMP1322; gene_name MMP1322;","MMP1322",1308098,1,"1307920","1307920","T1"
"NC_005791.1","RefSeq","gene",1307955,1308317,".","+",".","gene_id MMP1323; gene_name MMP1323;","MMP1323",1308517,1,"1308339","1308339","T1"
"NC_005791.1","RefSeq","gene",1308338,1308751,".","+",".","gene_id MMP1324; gene_name MMP1324;","MMP1324",1308951,1,"1308931","1308931","T1"
"NC_005791.1","RefSeq","gene",1308765,1309169,".","+",".","gene_id MMP1325; gene_name MMP1325;","MMP1325",1309369,4,"1309196;1309202;1309208;1309288","1309196","T1"
"NC_005791.1","RefSeq","gene",1309208,1309414,".","+",".","gene_id MMP1326; gene_name MMP1326;","MMP1326",1309614,6,"1309446;1309451;1309457;1309459;1309486;1309528","1309451","T1"
"NC_005791.1","RefSeq","gene",1309452,1309525,".","+",".","gene_id RNA_17; gene_name RNA_17;","RNA_17",1309725,1,"1309526","1309526","T2"
"NC_005791.1","RefSeq","gene",1309563,1309736,".","+",".","gene_id MMP1327; gene_name MMP1327;","MMP1327",1309936,2,"1309756;1309765","1309756","T1"
"NC_005791.1","RefSeq","gene",1309768,1310703,".","+",".","gene_id MMP1328; gene_name MMP1328;","MMP1328",1310903,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1310751,1310939,".","+",".","gene_id MMP1329; gene_name MMP1329;","MMP1329",1311139,2,"1310985;1311068","1310985","T1"
"NC_005791.1","RefSeq","gene",1310965,1311231,".","-",".","gene_id MMP1330; gene_name MMP1330;","MMP1330",1310765,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1311328,1311801,".","-",".","gene_id MMP1331; gene_name MMP1331;","MMP1331",1311128,1,"1311308","1311308","T2"
"NC_005791.1","RefSeq","gene",1311840,1312994,".","-",".","gene_id MMP1332; gene_name MMP1332;","MMP1332",1311640,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1313078,1314199,".","+",".","gene_id MMP1333; gene_name MMP1333;","MMP1333",1314399,1,"1314345","1314345","T1"
"NC_005791.1","RefSeq","gene",1314582,1315736,".","+",".","gene_id MMP1334; gene_name MMP1334;","MMP1334",1315936,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1315756,1316709,".","-",".","gene_id MMP1335; gene_name MMP1335;","MMP1335",1315556,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1316720,1318126,".","-",".","gene_id MMP1336; gene_name MMP1336;","MMP1336",1316520,1,"1316650","1316650","T1"
"NC_005791.1","RefSeq","gene",1318233,1318715,".","+",".","gene_id MMP1337; gene_name MMP1337;","MMP1337",1318915,2,"1318761;1318776","1318761","T1"
"NC_005791.1","RefSeq","gene",1318845,1319039,".","+",".","gene_id MMP1338; gene_name MMP1338;","MMP1338",1319239,1,"1319076","1319076","T1"
"NC_005791.1","RefSeq","gene",1319058,1319852,".","-",".","gene_id MMP1339; gene_name MMP1339;","MMP1339",1318858,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1319955,1321073,".","+",".","gene_id MMP1340; gene_name MMP1340;","MMP1340",1321273,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1321087,1324068,".","+",".","gene_id MMP1341; gene_name MMP1341;","MMP1341",1324268,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1324077,1324472,".","+",".","gene_id MMP1342; gene_name MMP1342;","MMP1342",1324672,1,"1324619","1324619","T2"
"NC_005791.1","RefSeq","gene",1324489,1325289,".","-",".","gene_id MMP1343; gene_name MMP1343;","MMP1343",1324289,2,"1324381;1324466","1324466","T1"
"NC_005791.1","RefSeq","gene",1325299,1325775,".","-",".","gene_id MMP1344; gene_name MMP1344;","MMP1344",1325099,1,"1325289","1325289","T1"
"NC_005791.1","RefSeq","gene",1325780,1326574,".","-",".","gene_id MMP1345; gene_name MMP1345;","MMP1345",1325580,1,"1325608","1325608","T1"
"NC_005791.1","RefSeq","gene",1326591,1327322,".","-",".","gene_id MMP1346; gene_name MMP1346;","MMP1346",1326391,1,"1326573","1326573","T1"
"NC_005791.1","RefSeq","gene",1327452,1327652,".","-",".","gene_id MMP1347; gene_name MMP1347;","MMP1347",1327252,8,"1327321;1327398;1327401;1327408;1327411;1327418;1327421;1327424","1327424","T1"
"NC_005791.1","RefSeq","gene",1327842,1328924,".","-",".","gene_id MMP1348; gene_name MMP1348;","MMP1348",1327642,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1328952,1329728,".","-",".","gene_id MMP1349; gene_name MMP1349;","MMP1349",1328752,1,"1328933","1328933","T1"
"NC_005791.1","RefSeq","gene",1329745,1331058,".","-",".","gene_id MMP1350; gene_name MMP1350;","MMP1350",1329545,1,"1329671","1329671","T1"
"NC_005791.1","RefSeq","gene",1331065,1331550,".","-",".","gene_id MMP1351; gene_name MMP1351;","MMP1351",1330865,1,"1331005","1331005","T1"
"NC_005791.1","RefSeq","gene",1331721,1332509,".","-",".","gene_id MMP1352; gene_name MMP1352;","MMP1352",1331521,2,"1331634;1331638","1331638","T1"
"NC_005791.1","RefSeq","gene",1332600,1333574,".","-",".","gene_id MMP1353; gene_name MMP1353;","MMP1353",1332400,1,"1332507","1332507","T1"
"NC_005791.1","RefSeq","gene",1333713,1334864,".","+",".","gene_id MMP1354; gene_name MMP1354;","MMP1354",1335064,1,"1335058","1335058","T1"
"NC_005791.1","RefSeq","gene",1334880,1335560,".","+",".","gene_id MMP1355; gene_name MMP1355;","MMP1355",1335760,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1335578,1336522,".","-",".","gene_id MMP1356; gene_name MMP1356;","MMP1356",1335378,1,"1335410","1335410","T1"
"NC_005791.1","RefSeq","gene",1336529,1336783,".","-",".","gene_id MMP1357; gene_name MMP1357;","MMP1357",1336329,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1336828,1337226,".","-",".","gene_id MMP1358; gene_name MMP1358;","MMP1358",1336628,3,"1336785;1336787;1336794","1336794","T1"
"NC_005791.1","RefSeq","gene",1337240,1338781,".","-",".","gene_id MMP1359; gene_name MMP1359;","MMP1359",1337040,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1339035,1339271,".","+",".","gene_id MMP1360; gene_name MMP1360;","MMP1360",1339471,2,"1339376;1339466","1339376","T1"
"NC_005791.1","RefSeq","gene",1339353,1340852,".","+",".","gene_id MMP1361; gene_name MMP1361;","MMP1361",1341052,1,"1341014","1341014","T1"
"NC_005791.1","RefSeq","gene",1340896,1342731,".","+",".","gene_id MMP1362; gene_name MMP1362;","MMP1362",1342931,1,"1342751","1342751","T1"
"NC_005791.1","RefSeq","gene",1342783,1345452,".","+",".","gene_id MMP1363; gene_name MMP1363;","MMP1363",1345652,1,"1345504","1345504","T1"
"NC_005791.1","RefSeq","gene",1345497,1346657,".","+",".","gene_id MMP1364; gene_name MMP1364;","MMP1364",1346857,4,"1346681;1346688;1346702;1346757","1346681","T1"
"NC_005791.1","RefSeq","gene",1346873,1347175,".","+",".","gene_id MMP1365; gene_name MMP1365;","MMP1365",1347375,2,"1347223;1347284","1347223","T1"
"NC_005791.1","RefSeq","gene",1347192,1347713,".","+",".","gene_id MMP1366; gene_name MMP1366;","MMP1366",1347913,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1347723,1348166,".","+",".","gene_id MMP1367; gene_name MMP1367;","MMP1367",1348366,1,"1348241","1348241","T1"
"NC_005791.1","RefSeq","gene",1348200,1348766,".","+",".","gene_id MMP1368; gene_name MMP1368;","MMP1368",1348966,2,"1348790;1348794","1348790","T1"
"NC_005791.1","RefSeq","gene",1348868,1351051,".","+",".","gene_id MMP1369; gene_name MMP1369;","MMP1369",1351251,1,"1351216","1351216","T1"
"NC_005791.1","RefSeq","gene",1351135,1352421,".","+",".","gene_id MMP1370; gene_name MMP1370;","MMP1370",1352621,3,"1352446;1352450;1352452","1352446","T1"
"NC_005791.1","RefSeq","gene",1352470,1352778,".","+",".","gene_id MMP1371; gene_name MMP1371;","MMP1371",1352978,2,"1352855;1352865","1352855","T1"
"NC_005791.1","RefSeq","gene",1353065,1354378,".","+",".","gene_id MMP1372; gene_name MMP1372;","MMP1372",1354578,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1354441,1355526,".","-",".","gene_id MMP1373; gene_name MMP1373;","MMP1373",1354241,3,"1354351;1354412;1354418","1354418","T1"
"NC_005791.1","RefSeq","gene",1355645,1356373,".","+",".","gene_id MMP1374; gene_name MMP1374;","MMP1374",1356573,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1356373,1357251,".","+",".","gene_id MMP1375; gene_name MMP1375;","MMP1375",1357451,4,"1357301;1357305;1357331;1357337","1357331","T1"
"NC_005791.1","RefSeq","gene",1357341,1357583,".","+",".","gene_id MMP1376; gene_name MMP1376;","MMP1376",1357783,1,"1357606","1357606","T1"
"NC_005791.1","RefSeq","gene",1357616,1358683,".","+",".","gene_id MMP1377; gene_name MMP1377;","MMP1377",1358883,2,"1358710;1358826","1358710","T1"
"NC_005791.1","RefSeq","gene",1358903,1359079,".","+",".","gene_id MMP1378; gene_name MMP1378;","MMP1378",1359279,2,"1359100;1359106","1359100","T1"
"NC_005791.1","RefSeq","gene",1359094,1359732,".","-",".","gene_id MMP1379; gene_name MMP1379;","MMP1379",1358894,1,"1359048","1359048","T2"
"NC_005791.1","RefSeq","gene",1359806,1360924,".","+",".","gene_id MMP1380; gene_name MMP1380;","MMP1380",1361124,1,"1361107","1361107","T1"
"NC_005791.1","RefSeq","gene",1360985,1362253,".","+",".","gene_id MMP1381; gene_name MMP1381;","MMP1381",1362453,5,"1362284;1362291;1362296;1362303;1362328","1362291","T1"
"NC_005791.1","RefSeq","gene",1362470,1363714,".","+",".","gene_id MMP1382; gene_name MMP1382;","MMP1382",1363914,1,"1363857","1363857","T1"
"NC_005791.1","RefSeq","gene",1363751,1364341,".","+",".","gene_id MMP1383; gene_name MMP1383;","MMP1383",1364541,1,"1364519","1364519","T1"
"NC_005791.1","RefSeq","gene",1364356,1365042,".","+",".","gene_id MMP1384; gene_name MMP1384;","MMP1384",1365242,2,"1365171;1365177","1365171","T1"
"NC_005791.1","RefSeq","gene",1365076,1365924,".","+",".","gene_id MMP1385; gene_name MMP1385;","MMP1385",1366124,5,"1365954;1365960;1365965;1365990;1365995","1365954","T1"
"NC_005791.1","RefSeq","gene",1366033,1367040,".","+",".","gene_id MMP1386; gene_name MMP1386;","MMP1386",1367240,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1367087,1367941,".","+",".","gene_id MMP1387; gene_name MMP1387;","MMP1387",1368141,2,"1368023;1368132","1368023","T1"
"NC_005791.1","RefSeq","gene",1367987,1368232,".","-",".","gene_id MMP1388; gene_name MMP1388;","MMP1388",1367787,1,"1367798","1367798","T1"
"NC_005791.1","RefSeq","gene",1368288,1369436,".","-",".","gene_id MMP1389; gene_name MMP1389;","MMP1389",1368088,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1369544,1369714,".","-",".","gene_id MMP1390; gene_name MMP1390;","MMP1390",1369344,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1369848,1370894,".","-",".","gene_id MMP1391; gene_name MMP1391;","MMP1391",1369648,3,"1369821;1369825;1369827","1369825","T1"
"NC_005791.1","RefSeq","gene",1370973,1372415,".","-",".","gene_id MMP1392; gene_name MMP1392;","MMP1392",1370773,1,"1370948","1370948","T1"
"NC_005791.1","RefSeq","gene",1372554,1372970,".","+",".","gene_id MMP1393; gene_name MMP1393;","MMP1393",1373170,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1372973,1373629,".","-",".","gene_id MMP1394; gene_name MMP1394;","MMP1394",1372773,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1373639,1375897,".","-",".","gene_id MMP1395; gene_name MMP1395;","MMP1395",1373439,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1376054,1377358,".","-",".","gene_id MMP1396; gene_name MMP1396;","MMP1396",1375854,1,"1376029","1376029","T1"
"NC_005791.1","RefSeq","gene",1377736,1381305,".","+",".","gene_id MMP1397; gene_name MMP1397;","MMP1397",1381505,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1381339,1382586,".","+",".","gene_id MMP1398; gene_name MMP1398;","MMP1398",1382786,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1382587,1383225,".","+",".","gene_id MMP1399; gene_name MMP1399;","MMP1399",1383425,1,"1383297","1383297","T1"
"NC_005791.1","RefSeq","gene",1383244,1383408,".","+",".","gene_id MMP1400; gene_name MMP1400;","MMP1400",1383608,1,"1383441","1383441","T1"
"NC_005791.1","RefSeq","gene",1383440,1383709,".","+",".","gene_id MMP1401; gene_name MMP1401;","MMP1401",1383909,3,"1383730;1383736;1383872","1383730","T1"
"NC_005791.1","RefSeq","gene",1383801,1384010,".","+",".","gene_id MMP1402; gene_name MMP1402;","MMP1402",1384210,1,"1384119","1384119","T1"
"NC_005791.1","RefSeq","gene",1384030,1384491,".","+",".","gene_id MMP1403; gene_name MMP1403;","MMP1403",1384691,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1384502,1385137,".","+",".","gene_id MMP1404; gene_name MMP1404;","MMP1404",1385337,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1385148,1385363,".","+",".","gene_id MMP1405; gene_name MMP1405;","MMP1405",1385563,3,"1385373;1385380;1385382","1385373","T1"
"NC_005791.1","RefSeq","gene",1385447,1385755,".","+",".","gene_id MMP1406; gene_name MMP1406;","MMP1406",1385955,6,"1385817;1385820;1385822;1385826;1385831;1385833","1385817","T1"
"NC_005791.1","RefSeq","gene",1385831,1386121,".","+",".","gene_id MMP1407; gene_name MMP1407;","MMP1407",1386321,4,"1386159;1386230;1386288;1386295","1386159","T1"
"NC_005791.1","RefSeq","gene",1386287,1386616,".","+",".","gene_id MMP1408; gene_name MMP1408;","MMP1408",1386816,2,"1386696;1386704","1386696","T1"
"NC_005791.1","RefSeq","gene",1386637,1387035,".","+",".","gene_id MMP1409; gene_name MMP1409;","MMP1409",1387235,1,"1387141","1387141","T1"
"NC_005791.1","RefSeq","gene",1387055,1387414,".","+",".","gene_id MMP1410; gene_name MMP1410;","MMP1410",1387614,1,"1387427","1387427","T1"
"NC_005791.1","RefSeq","gene",1387426,1388160,".","+",".","gene_id MMP1411; gene_name MMP1411;","MMP1411",1388360,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1388189,1388734,".","+",".","gene_id MMP1412; gene_name MMP1412;","MMP1412",1388934,2,"1388793;1388925","1388793","T1"
"NC_005791.1","RefSeq","gene",1388744,1388905,".","+",".","gene_id MMP1413; gene_name MMP1413;","MMP1413",1389105,1,"1389080","1389080","T1"
"NC_005791.1","RefSeq","gene",1388924,1389316,".","+",".","gene_id MMP1414; gene_name MMP1414;","MMP1414",1389516,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1389338,1389886,".","+",".","gene_id MMP1415; gene_name MMP1415;","MMP1415",1390086,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1389896,1390303,".","+",".","gene_id MMP1416; gene_name MMP1416;","MMP1416",1390503,1,"1390331","1390331","T1"
"NC_005791.1","RefSeq","gene",1390330,1390779,".","+",".","gene_id MMP1417; gene_name MMP1417;","MMP1417",1390979,1,"1390804","1390804","T1"
"NC_005791.1","RefSeq","gene",1390803,1391384,".","+",".","gene_id MMP1418; gene_name MMP1418;","MMP1418",1391584,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1391395,1392072,".","+",".","gene_id MMP1419; gene_name MMP1419;","MMP1419",1392272,1,"1392117","1392117","T1"
"NC_005791.1","RefSeq","gene",1392104,1392568,".","+",".","gene_id MMP1420; gene_name MMP1420;","MMP1420",1392768,1,"1392693","1392693","T1"
"NC_005791.1","RefSeq","gene",1392583,1393014,".","+",".","gene_id MMP1421; gene_name MMP1421;","MMP1421",1393214,5,"1393120;1393127;1393133;1393199;1393208","1393120","T1"
"NC_005791.1","RefSeq","gene",1393242,1394570,".","+",".","gene_id MMP1422; gene_name MMP1422;","MMP1422",1394770,4,"1394611;1394620;1394720;1394734","1394611","T1"
"NC_005791.1","RefSeq","gene",1394610,1395509,".","-",".","gene_id MMP1423; gene_name MMP1423;","MMP1423",1394410,2,"1394485;1394498","1394485","T2"
"NC_005791.1","RefSeq","gene",1395606,1398164,".","+",".","gene_id MMP1424; gene_name MMP1424;","MMP1424",1398364,3,"1398227;1398233;1398306","1398227","T1"
"NC_005791.1","RefSeq","gene",1398277,1398816,".","+",".","gene_id MMP1425; gene_name MMP1425;","MMP1425",1399016,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1398840,1399460,".","+",".","gene_id MMP1426; gene_name MMP1426;","MMP1426",1399660,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1399464,1400840,".","+",".","gene_id MMP1427; gene_name MMP1427;","MMP1427",1401040,1,"1400897","1400897","T1"
"NC_005791.1","RefSeq","gene",1400913,1401074,".","+",".","gene_id MMP1428; gene_name MMP1428;","MMP1428",1401274,1,"1401108","1401108","T1"
"NC_005791.1","RefSeq","gene",1401129,1401446,".","-",".","gene_id MMP1429; gene_name MMP1429;","MMP1429",1400929,1,"1401077","1401077","T1"
"NC_005791.1","RefSeq","gene",1401518,1402954,".","-",".","gene_id MMP1430; gene_name MMP1430;","MMP1430",1401318,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1402976,1403914,".","-",".","gene_id MMP1431; gene_name MMP1431;","MMP1431",1402776,1,"1402800","1402800","T1"
"NC_005791.1","RefSeq","gene",1403999,1405015,".","-",".","gene_id MMP1432; gene_name MMP1432;","MMP1432",1403799,6,"1403910;1403916;1403932;1403961;1403967;1403969","1403969","T1"
"NC_005791.1","RefSeq","gene",1405125,1405604,".","-",".","gene_id MMP1433; gene_name MMP1433;","MMP1433",1404925,3,"1405092;1405094;1405100","1405100","T1"
"NC_005791.1","RefSeq","gene",1405718,1406158,".","-",".","gene_id MMP1434; gene_name MMP1434;","MMP1434",1405518,1,"1405569","1405569","T1"
"NC_005791.1","RefSeq","gene",1406294,1406533,".","-",".","gene_id MMP1435; gene_name MMP1435;","MMP1435",1406094,3,"1406168;1406179;1406214","1406214","T1"
"NC_005791.1","RefSeq","gene",1406564,1407646,".","-",".","gene_id MMP1436; gene_name MMP1436;","MMP1436",1406364,1,"1406555","1406555","T1"
"NC_005791.1","RefSeq","gene",1407714,1408973,".","+",".","gene_id MMP1437; gene_name MMP1437;","MMP1437",1409173,2,"1409048;1409055","1409048","T1"
"NC_005791.1","RefSeq","gene",1409164,1410327,".","+",".","gene_id MMP1438; gene_name MMP1438;","MMP1438",1410527,6,"1410361;1410365;1410370;1410372;1410402;1410408","1410361","T1"
"NC_005791.1","RefSeq","gene",1410479,1411699,".","+",".","gene_id MMP1439; gene_name MMP1439;","MMP1439",1411899,3,"1411745;1411757;1411872","1411745","T1"
"NC_005791.1","RefSeq","gene",1411701,1412642,".","-",".","gene_id MMP1440; gene_name MMP1440;","MMP1440",1411501,1,"1411682","1411682","T1"
"NC_005791.1","RefSeq","gene",1412750,1413439,".","+",".","gene_id MMP1441; gene_name MMP1441;","MMP1441",1413639,4,"1413451;1413477;1413483;1413511","1413477","T1"
"NC_005791.1","RefSeq","gene",1413550,1413837,".","+",".","gene_id MMP1442; gene_name MMP1442;","MMP1442",1414037,3,"1413974;1413979;1413985","1413974","T1"
"NC_005791.1","RefSeq","gene",1414018,1415142,".","+",".","gene_id MMP1443; gene_name MMP1443;","MMP1443",1415342,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1415153,1416040,".","+",".","gene_id MMP1444; gene_name MMP1444;","MMP1444",1416240,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1416060,1416629,".","+",".","gene_id MMP1445; gene_name MMP1445;","MMP1445",1416829,1,"1416664","1416664","T1"
"NC_005791.1","RefSeq","gene",1416669,1417241,".","-",".","gene_id MMP1446; gene_name MMP1446;","MMP1446",1416469,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1417426,1418064,".","+",".","gene_id MMP1447; gene_name MMP1447;","MMP1447",1418264,1,"1418195","1418195","T1"
"NC_005791.1","RefSeq","gene",1418070,1418336,".","+",".","gene_id MMP1448; gene_name MMP1448;","MMP1448",1418536,1,"1418495","1418495","T2"
"NC_005791.1","RefSeq","gene",1418323,1418814,".","+",".","gene_id MMP1449; gene_name MMP1449;","MMP1449",1419014,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1418815,1419081,".","+",".","gene_id MMP1450; gene_name MMP1450;","MMP1450",1419281,1,"1419088","1419088","T1"
"NC_005791.1","RefSeq","gene",1419087,1419365,".","+",".","gene_id MMP1451; gene_name MMP1451;","MMP1451",1419565,3,"1419375;1419424;1419562","1419562","T1"
"NC_005791.1","RefSeq","gene",1419374,1419628,".","+",".","gene_id MMP1452; gene_name MMP1452;","MMP1452",1419828,1,"1419721","1419721","T1"
"NC_005791.1","RefSeq","gene",1419630,1420103,".","+",".","gene_id MMP1453; gene_name MMP1453;","MMP1453",1420303,1,"1420255","1420255","T1"
